code,date,close
3,2017/6/27,327.093
3,2017/6/28,325.866
3,2017/6/29,327.084
3,2017/6/30,327.268
3,2017/7/3,327.654
3,2017/7/4,327.056
3,2017/7/5,329.389
3,2017/7/6,330.237
3,2017/7/7,330.737
3,2017/7/10,330.079
3,2017/7/11,327.949
3,2017/7/12,327.841
3,2017/7/13,329.642
3,2017/7/14,329.756
3,2017/7/17,321.634
3,2017/7/18,324.437
3,2017/7/19,328.954
3,2017/7/20,329.293
3,2017/7/21,329.58
3,2017/7/24,330.551
3,2017/7/25,329.366
3,2017/7/26,329.813
3,2017/7/27,331.356
3,2017/7/28,334.287
3,2017/7/31,335.83
3,2017/8/1,335.42
3,2017/8/2,333.953
3,2017/8/3,334.08
3,2017/8/4,333.952
3,2017/8/7,334.539
3,2017/8/8,334.76
3,2017/8/9,336.241
3,2017/8/10,335.491
3,2017/8/11,331.505
3,2017/8/14,334.927
3,2017/8/15,334.529
3,2017/8/16,334.748
3,2017/8/17,336.88
3,2017/8/18,337.544
3,2017/8/21,339.075
3,2017/8/22,338.079
3,2017/8/23,337.184
3,2017/8/24,336.444
3,2017/8/25,339.151
3,2017/8/28,341.933
3,2017/8/29,340.806
3,2017/8/30,343.623
3,2017/8/31,345.204
3,2017/9/1,345.064
3,2017/9/4,344.603
3,2017/9/5,346.448
3,2017/9/6,347.834
3,2017/9/7,347.438
3,2017/9/8,355.512
3,2017/9/11,359.713
3,2017/9/12,357.907
3,2017/9/13,359.53
3,2017/9/14,358.038
3,2017/9/15,355.204
3,2017/9/18,356.263
3,2017/9/19,356.494
3,2017/9/20,359.117
3,2017/9/21,358.705
3,2017/9/22,357.818
3,2017/9/25,354.203
3,2017/9/26,355.422
3,2017/9/27,358.954
3,2017/9/28,359.304
3,2017/9/29,361.635
3,2017/10/9,363.16
3,2017/10/10,363.482
3,2017/10/11,362.882
3,2017/10/12,359.021
3,2017/10/13,360.098
3,2017/10/16,356.525
3,2017/10/17,351.307
3,2017/10/18,349.024
3,2017/10/19,347.024
3,2017/10/20,352.889
3,2017/10/23,352.015
3,2017/10/24,351.318
3,2017/10/25,354.314
3,2017/10/26,356.293
3,2017/10/27,353.375
3,2017/10/30,349.019
3,2017/10/31,350.584
3,2017/11/1,350.613
3,2017/11/2,347.824
3,2017/11/3,344.981
3,2017/11/6,346.335
3,2017/11/7,348.909
3,2017/11/8,349.862
3,2017/11/9,352.275
3,2017/11/10,352.843
3,2017/11/13,354.087
3,2017/11/14,352.796
3,2017/11/15,350.002
3,2017/11/16,349.618
3,2017/11/17,342.103
3,2017/11/20,342.701
3,2017/11/21,343.074
3,2017/11/22,344.224
3,2017/11/23,340.235
3,2017/11/24,341.776
3,2017/11/27,337.321
3,2017/11/28,340.548
3,2017/11/29,341.534
3,2017/11/30,341.38
3,2017/12/1,342.569
3,2017/12/4,341.035
3,2017/12/5,333.49
3,2017/12/6,334.513
3,2017/12/7,332.578
3,2017/12/8,335.354
3,2017/12/11,338.087
3,2017/12/12,336.835
3,2017/12/13,337.384
3,2017/12/14,336.755
3,2017/12/15,336.651
3,2017/12/18,337.153
3,2017/12/19,338.317
3,2017/12/20,336.612
3,2017/12/21,337.629
3,2017/12/22,337.713
3,2017/12/25,335.957
3,2017/12/26,337.747
3,2017/12/27,338.167
3,2017/12/28,340.55
3,2017/12/29,341.813
3,2018/1/2,344.821
3,2018/1/3,345.415
3,2018/1/4,347.633
3,2018/1/5,346.61
3,2018/1/8,348.026
3,2018/1/9,347.191
3,2018/1/10,345.587
3,2018/1/11,345.148
3,2018/1/12,345.444
3,2018/1/15,341.381
3,2018/1/16,344.5
3,2018/1/17,344.879
3,2018/1/18,346.344
3,2018/1/19,346.586
3,2018/1/22,346.457
3,2018/1/23,344.104
3,2018/1/24,346.117
3,2018/1/25,347.445
3,2018/1/26,347.886
3,2018/1/29,347.008
3,2018/1/30,347.12
3,2018/1/31,344.747
3,2018/2/1,335.825
3,2018/2/2,339.141
3,2018/2/5,338.459
3,2018/2/6,327.842
3,2018/2/7,326.667
3,2018/2/8,325.86
3,2018/2/9,316.055
3,2018/2/12,320.642
3,2018/2/13,322.895
3,2018/2/14,324.019
3,2018/2/22,327.254
3,2018/2/23,328.452
3,2018/2/26,330.751
3,2018/2/27,328.063
3,2018/2/28,327.927
3,2018/3/1,329.273
3,2018/3/2,328.329
3,2018/3/5,326.07
3,2018/3/6,329.309
3,2018/3/7,327.784
3,2018/3/8,328.632
3,2018/3/9,330.716
3,2018/3/12,336.784
3,2018/3/13,335.105
3,2018/3/14,334.384
3,2018/3/15,333.719
3,2018/3/16,331.349
3,2018/3/19,329.307
3,2018/3/20,329.49
3,2018/3/21,328.046
3,2018/3/22,329.162
3,2018/3/23,320.368
3,2018/3/26,321.463
3,2018/3/27,324.671
3,2018/3/28,322.523
3,2018/3/29,324.767
3,2018/3/30,326.868
3,2018/4/2,327.397
3,2018/4/3,326.004
3,2018/4/4,325.355
3,2018/4/9,325.15
3,2018/4/10,325.617
3,2018/4/11,326.699
3,2018/4/12,325.914
3,2018/4/13,326.459
3,2018/4/16,323.109
3,2018/4/17,320.766
3,2018/4/18,320.36
3,2018/4/19,322.059
3,2018/4/20,318.622
3,2018/4/23,316.715
3,2018/4/24,320.953
3,2018/4/25,320.316
3,2018/4/26,317.797
3,2018/4/27,318.892
3,2018/5/2,316.027
3,2018/5/3,317.135
3,2018/5/4,316.528
3,2018/5/7,319.848
3,2018/5/8,321.294
3,2018/5/9,320.914
3,2018/5/10,321.997
3,2018/5/11,321.412
3,2018/5/14,320.997
3,2018/5/15,320.947
3,2018/5/16,320.315
3,2018/5/17,318.493
3,2018/5/18,319.914
3,2018/5/21,321.387
3,2018/5/22,321.248
3,2018/5/23,318.561
3,2018/5/24,317.946
3,2018/5/25,316.686
3,2018/5/28,316.447
3,2018/5/29,316.523
3,2018/5/30,309.199
3,2018/5/31,309.065
3,2018/6/1,304.567
3,2018/6/4,306.011
3,2018/6/5,309.694
3,2018/6/6,309.794
3,2018/6/7,309.764
3,2018/6/8,308.628
3,2018/6/11,306.963
3,2018/6/12,309.18
3,2018/6/13,307.968
3,2018/6/14,307.611
3,2018/6/15,303.265
3,2018/6/19,287.009
3,2018/6/20,289.897
3,2018/6/21,285.735
3,2018/6/22,289.63
3,2018/6/25,288.295
3,2018/6/26,288.261
3,2018/6/27,288.072
3,2018/6/28,287.968
3,2018/6/29,295.001
3,2018/7/2,291.461
3,2018/7/3,292.437
3,2018/7/4,289.404
3,2018/7/5,286.816
3,2018/7/6,286.692
3,2018/7/9,291.013
3,2018/7/10,291.897
3,2018/7/11,286.762
3,2018/7/12,292.448
3,2018/7/13,292.608
3,2018/7/16,290.935
3,2018/7/17,289.993
3,2018/7/18,288.494
3,2018/7/19,286.623
3,2018/7/20,287.719
3,2018/7/23,289.438
3,2018/7/24,292.777
3,2018/7/25,293.307
3,2018/7/26,293.093
3,2018/7/27,293.543
3,2018/7/30,292.321
3,2018/7/31,292.928
3,2018/8/1,291.789
3,2018/8/2,286.928
3,2018/8/3,285.267
3,2018/8/6,280.609
3,2018/8/7,286.204
3,2018/8/8,284.56
3,2018/8/9,288.555
3,2018/8/10,289.307
3,2018/8/13,288.807
3,2018/8/14,289.549
3,2018/8/15,286.352
3,2018/8/16,284.906
3,2018/8/17,283.138
3,2018/8/20,283.354
3,2018/8/21,286.24
3,2018/8/22,285.533
3,2018/8/23,286.338
3,2018/8/24,285.345
3,2018/8/27,289.263
3,2018/8/28,289.349
3,2018/8/29,288.492
3,2018/8/30,287.607
3,2018/8/31,287.25
3,2018/9/3,286.553
3,2018/9/4,289.039
3,2018/9/5,286.623
3,2018/9/6,285.337
3,2018/9/7,285.702
3,2018/9/10,282.325
3,2018/9/11,281.376
3,2018/9/12,279.956
3,2018/9/13,282.647
3,2018/9/14,281.88
3,2018/9/17,279.836
3,2018/9/18,282.934
3,2018/9/19,285.327
3,2018/9/20,284.529
3,2018/9/21,288.605
3,2018/9/25,287.245
3,2018/9/26,288.723
3,2018/9/27,288.708
3,2018/9/28,290.203
3,2018/10/8,283.434
3,2018/10/9,284.813
3,2018/10/10,285.078
3,2018/10/11,271.15
3,2018/10/12,272.509
3,2018/10/15,269.992
3,2018/10/16,260.772
3,2018/10/17,262.58
3,2018/10/18,255.663
3,2018/10/19,261.759
3,2018/10/22,274.01
3,2018/10/23,269.942
3,2018/10/24,270.666
3,2018/10/25,269.736
3,2018/10/26,270.443
3,2018/10/29,266.612
3,2018/10/30,269.57
3,2018/10/31,273.787
3,2018/11/1,273.317
3,2018/11/2,277.443
3,2018/11/5,277.992
3,2018/11/6,277.842
3,2018/11/7,276.252
3,2018/11/8,275.919
3,2018/11/9,273.773
3,2018/11/12,276.544
3,2018/11/13,279.385
3,2018/11/14,280.273
3,2018/11/15,284.481
3,2018/11/16,287.558
3,2018/11/19,287.685
3,2018/11/20,281.785
3,2018/11/21,283.434
3,2018/11/22,283.666
3,2018/11/23,277.161
3,2018/11/26,276.049
3,2018/11/27,277.228
3,2018/11/28,279.498
3,2018/11/29,278.114
3,2018/11/30,279.419
3,2018/12/3,284.321
3,2018/12/4,285.18
3,2018/12/5,282.715
3,2018/12/6,280.496
3,2018/12/7,280.684
3,2018/12/10,278.291
3,2018/12/11,278.924
3,2018/12/12,279.849
3,2018/12/13,282.298
3,2018/12/14,279.402
3,2018/12/17,278.738
3,2018/12/18,277.336
3,2018/12/19,276.795
3,2018/12/20,276.334
3,2018/12/21,273.145
3,2018/12/24,274.159
3,2018/12/25,271.833
3,2018/12/26,271.142
3,2018/12/27,270.236
3,2018/12/28,271.054
3,2019/1/2,269.905
3,2019/1/3,268.657
3,2019/1/4,273.006
3,2019/1/7,276.147
3,2019/1/8,274.827
3,2019/1/9,275.925
3,2019/1/10,275.475
3,2019/1/11,276.152
3,2019/1/14,275.352
3,2019/1/15,277.769
3,2019/1/16,277.026
3,2019/1/17,276.924
3,2019/1/18,277.792
3,2019/1/21,278.106
3,2019/1/22,277.437
3,2019/1/23,277.192
3,2019/1/24,276.492
3,2019/1/25,275.592
3,2019/1/28,275.988
3,2019/1/29,274.988
3,2019/1/30,273.303
3,2019/1/31,272.114
3,2019/2/1,275.316
3,2019/2/11,277.934
3,2019/2/12,278.907
3,2019/2/13,281.7
3,2019/2/14,282.171
3,2019/2/15,280.789
3,2019/2/18,286.209
3,2019/2/19,286.329
3,2019/2/20,286.328
3,2019/2/21,286.559
3,2019/2/22,289.577
3,2019/2/25,302.886
3,2019/2/26,301.297
3,2019/2/27,300.171
3,2019/2/28,298.664
3,2019/3/1,301.075
3,2019/3/4,304.895
3,2019/3/5,309.305
3,2019/3/6,311.411
3,2019/3/7,311.825
3,2019/3/8,301.145
3,2019/3/11,306.579
3,2019/3/12,307.41
3,2019/3/13,303.83
3,2019/3/14,300.426
3,2019/3/15,304.645
3,2019/3/18,306.412
3,2019/3/19,305.216
3,2019/3/20,305.102
3,2019/3/21,307.559
3,2019/3/22,309.078
3,2019/3/25,305.882
3,2019/3/26,301.365
3,2019/3/27,302.071
3,2019/3/28,301.616
3,2019/3/29,306.785
3,2019/4/1,313.825
3,2019/4/2,313.884
3,2019/4/3,318.379
3,2019/4/4,318.414
3,2019/4/8,318.382
3,2019/4/9,317.225
3,2019/4/10,316.076
3,2019/4/11,312.774
3,2019/4/12,313.252
3,2019/4/15,313.137
3,2019/4/16,317.246
3,2019/4/17,318.035
3,2019/4/18,318.987
3,2019/4/19,319.963
3,2019/4/22,316.204
3,2019/4/23,314.685
3,2019/4/24,316.282
3,2019/4/25,312.312
3,2019/4/26,312.496
3,2019/4/29,310.087
3,2019/4/30,311.753
3,2019/5/6,295.892
3,2019/5/7,298.148
3,2019/5/8,294.785
3,2019/5/9,294.396
3,2019/5/10,299.572
3,2019/5/13,296.252
3,2019/5/14,294.494
3,2019/5/15,298.326
3,2019/5/16,298.539
3,2019/5/17,292.685
3,2019/5/20,289.596
3,2019/5/21,293.074
3,2019/5/22,291.527
3,2019/5/23,287.846
3,2019/5/24,285.774
3,2019/5/27,290.651
3,2019/5/28,290.527
3,2019/5/29,291.408
3,2019/5/30,289.267
3,2019/5/31,288.084
3,2019/6/3,283.937
3,2019/6/4,281.78
3,2019/6/5,282.466
3,2019/6/6,280.125
3,2019/6/10,281.316
3,2019/6/11,289.029
3,2019/6/12,287.657
3,2019/6/13,288.737
3,2019/6/14,288.17
3,2019/6/17,287.87
3,2019/6/18,287.72
3,2019/6/19,289.708
3,2019/6/20,292.926
3,2019/6/21,297.783
3,2019/6/24,298.118
3,2019/6/25,297.213
3,2019/6/26,295.848
3,2019/6/27,297.072
3,2019/6/28,296.904
3,2019/7/1,301.723
3,2019/7/2,302.153
3,2019/7/3,300.365
3,2019/7/4,299.819
3,2019/7/5,296.636
3,2019/7/8,288.962
3,2019/7/9,289.936
3,2019/7/10,286.477
3,2019/7/11,287.447
3,2019/7/12,290.082
3,2019/7/15,291.716
3,2019/7/16,290.722
3,2019/7/17,290.525
3,2019/7/18,288.691
3,2019/7/19,289.98
3,2019/7/22,287.243
3,2019/7/23,287.382
3,2019/7/24,288.702
3,2019/7/25,287.78
3,2019/7/26,287.779
3,2019/7/29,287.255
3,2019/7/30,287.576
3,2019/7/31,281.426
3,2019/8/1,277.592
3,2019/8/2,274.326
3,2019/8/5,263.59
3,2019/8/6,259.979
3,2019/8/7,260.221
3,2019/8/8,262.961
3,2019/8/9,259.832
3,2019/8/12,262.669
3,2019/8/13,259.736
3,2019/8/14,260.567
3,2019/8/15,258.875
3,2019/8/16,260.607
3,2019/8/19,265.898
3,2019/8/20,264.602
3,2019/8/21,264.809
3,2019/8/22,264.336
3,2019/8/23,264.631
3,2019/8/26,261.203
3,2019/8/27,263.285
3,2019/8/28,262.46
3,2019/8/29,262.691
3,2019/8/30,261.685
3,2019/9/2,265.418
3,2019/9/3,266.235
3,2019/9/4,266.854
3,2019/9/5,270.622
3,2019/9/6,271.372
3,2019/9/9,275.187
3,2019/9/10,274.824
3,2019/9/11,275.263
3,2019/9/12,274.77
3,2019/9/16,275.32
3,2019/9/17,270.712
3,2019/9/18,271.632
3,2019/9/19,272.393
3,2019/9/20,273.34
3,2019/9/23,273.074
3,2019/9/24,273.734
3,2019/9/25,272.197
3,2019/9/26,269.248
3,2019/9/27,270.414
3,2019/9/30,270.671
3,2019/10/8,269.645
3,2019/10/9,268.641
3,2019/10/10,268.302
3,2019/10/11,269.126
3,2019/10/14,271.133
3,2019/10/15,269.942
3,2019/10/16,270.112
3,2019/10/17,267.159
3,2019/10/18,263.82
3,2019/10/21,263.605
3,2019/10/22,265.627
3,2019/10/23,264.32
3,2019/10/24,264.707
3,2019/10/25,263.607
3,2019/10/28,265.815
3,2019/10/29,263.155
3,2019/10/30,262.044
3,2019/10/31,260.535
3,2019/11/1,261.991
3,2019/11/4,263.699
3,2019/11/5,264.685
3,2019/11/6,263.135
3,2019/11/7,264.344
3,2019/11/8,263.661
3,2019/11/11,259.862
3,2019/11/12,259.584
3,2019/11/13,258.598
3,2019/11/14,258.175
3,2019/11/15,255.22
3,2019/11/18,254.863
3,2019/11/19,256.898
3,2019/11/20,255.948
3,2019/11/21,255.029
3,2019/11/22,252.916
3,2019/11/25,254.413
3,2019/11/26,246.375
3,2019/11/27,248.117
3,2019/11/28,245.958
3,2019/11/29,237.831
3,2019/12/2,236.823
3,2019/12/3,238.581
3,2019/12/4,237.554
3,2019/12/5,241.603
3,2019/12/6,243.442
3,2019/12/9,244.704
3,2019/12/10,244.625
3,2019/12/11,244.162
3,2019/12/12,242.742
3,2019/12/13,245.922
3,2019/12/16,247.121
3,2019/12/17,252.915
3,2019/12/18,252.301
3,2019/12/19,253.107
3,2019/12/20,254.496
3,2019/12/23,251.985
3,2019/12/24,252.753
3,2019/12/25,253.381
3,2019/12/26,254.326
3,2019/12/27,254.227
3,2019/12/30,256.365
3,2019/12/31,256.821
3,2020/1/2,261.124
3,2020/1/3,261.762
3,2020/1/6,261.54
3,2020/1/7,264.156
3,2020/1/8,262.283
3,2020/1/9,264.081
3,2020/1/10,263.44
3,2020/1/13,261.263
3,2020/1/14,260.65
3,2020/1/15,259.72
3,2020/1/16,258.137
3,2020/1/17,260.149
3,2020/1/20,260.684
3,2020/1/21,257.295
3,2020/1/22,257.52
3,2020/1/23,248.579
3,2020/2/3,224.305
3,2020/2/4,227.46
3,2020/2/5,231.328
3,2020/2/6,233.2
3,2020/2/7,233.249
3,2020/2/10,235.761
3,2020/2/11,235.733
3,2020/2/12,237.464
3,2020/2/13,235.201
3,2020/2/14,235.074
3,2020/2/17,240.141
3,2020/2/18,240.305
3,2020/2/19,239.425
3,2020/2/20,244.105
3,2020/2/21,244.907
3,2020/2/24,244.512
3,2020/2/25,242.59
3,2020/2/26,240.3
3,2020/2/27,239.608
3,2020/2/28,230.727
3,2020/3/2,238.09
3,2020/3/3,238.595
3,2020/3/4,240.023
3,2020/3/5,243.557
3,2020/3/6,243.052
3,2020/3/9,237.2
3,2020/3/10,237.889
3,2020/3/11,237.463
3,2020/3/12,233.303
3,2020/3/13,229.355
3,2020/3/16,224.062
3,2020/3/17,222.979
3,2020/3/18,220.945
3,2020/3/19,220.009
3,2020/3/20,222.333
3,2020/3/23,215
3,2020/3/24,217.284
3,2020/3/25,220.555
3,2020/3/26,219.076
3,2020/3/27,218.914
3,2020/3/30,215.139
3,2020/3/31,216.004
3,2020/4/1,215.584
3,2020/4/2,216.877
3,2020/4/3,216.03
3,2020/4/7,219.577
3,2020/4/8,219.697
3,2020/4/9,219.706
3,2020/4/10,217.631
3,2020/4/13,215.006
3,2020/4/14,217.945
3,2020/4/15,215.946
3,2020/4/16,214.193
3,2020/4/17,214.658
3,2020/4/20,216.495
3,2020/4/21,214.796
3,2020/4/22,213.548
3,2020/4/23,214.395
3,2020/4/24,212.065
3,2020/4/27,210.721
3,2020/4/28,209.924
3,2020/4/29,210.99
3,2020/4/30,215.278
3,2020/5/6,214.805
3,2020/5/7,213.924
3,2020/5/8,215.663
3,2020/5/11,213.108
3,2020/5/12,202.249
3,2020/5/13,197.893
3,2020/5/14,198.87
3,2020/5/15,200.211
3,2020/5/18,207.777
3,2020/5/19,209.847
3,2020/5/20,205.84
3,2020/5/21,204.731
3,2020/5/22,200.67
3,2020/5/25,204.098
3,2020/5/26,208.125
3,2020/5/27,207.049
3,2020/5/28,205.499
3,2020/5/29,200.23
3,2020/6/1,206.071
3,2020/6/2,207.676
3,2020/6/3,205.265
3,2020/6/4,205.655
3,2020/6/5,208.112
3,2020/6/8,209.064
3,2020/6/9,209.276
3,2020/6/10,208.731
3,2020/6/11,207.218
3,2020/6/12,207.442
3,2020/6/15,206.998
3,2020/6/16,209.277
3,2020/6/17,209.828
3,2020/6/18,210.783
3,2020/6/19,213.578
3,2020/6/22,213.807
3,2020/6/23,213.451
3,2020/6/24,213.493
3,2020/6/29,211.234
3,2020/6/30,213.449
3,2020/7/1,214.77
3,2020/7/2,219.503
3,2020/7/3,224.666
3,2020/7/6,238.272
3,2020/7/7,238.845
3,2020/7/8,240.956
3,2020/7/9,244.906
3,2020/7/10,241.717
3,2020/7/13,244.941
3,2020/7/14,241.309
3,2020/7/15,237.741
3,2020/7/16,229.235
3,2020/7/17,232.33
3,2020/7/20,239.084
3,2020/7/21,239.521
3,2020/7/22,240.991
3,2020/7/23,239.453
3,2020/7/24,233.207
3,2020/7/27,232.579
3,2020/7/28,234.221
3,2020/7/29,237.594
3,2020/7/30,237.585
3,2020/7/31,237.9
3,2020/8/3,242.104
3,2020/8/4,240.737
3,2020/8/5,242.115
3,2020/8/6,241.68
3,2020/8/7,240.747
3,2020/8/10,240.704
3,2020/8/11,235.915
3,2020/8/12,235.573
3,2020/8/13,237.188
3,2020/8/14,239.104
3,2020/8/17,242.789
3,2020/8/18,243.857
3,2020/8/19,243.57
3,2020/8/20,242.341
3,2020/8/21,244.257
3,2020/8/24,252.092
3,2020/8/25,255.335
3,2020/8/26,248.03
3,2020/8/27,250.809
3,2020/8/28,250.733
3,2020/8/31,253.158
3,2020/9/1,253.967
3,2020/9/2,256.425
3,2020/9/3,255.593
3,2020/9/4,253.743
3,2020/9/7,254.251
3,2020/9/8,252.002
3,2020/9/9,246.648
3,2020/9/10,244.662
3,2020/9/11,247.863
3,2020/9/14,248.166
3,2020/9/15,247.807
3,2020/9/16,248.234
3,2020/9/17,250.069
3,2020/9/18,251.8
3,2020/9/21,251.333
3,2020/9/22,248.876
3,2020/9/23,250.039
3,2020/9/24,246.624
3,2020/9/25,247.441
3,2020/9/28,245.315
3,2020/9/29,248.392
3,2020/9/30,248.101
3,2020/10/9,251.142
3,2020/10/12,255.74
3,2020/10/13,255.772
3,2020/10/14,252.293
3,2020/10/15,252.2
3,2020/10/16,252.63
3,2020/10/19,250.766
3,2020/10/20,252.937
3,2020/10/21,251.125
3,2020/10/22,251.702
3,2020/10/23,247.064
3,2020/10/26,244.923
3,2020/10/27,246.575
3,2020/10/28,247.57
3,2020/10/29,247.051
3,2020/10/30,243.25
3,2020/11/2,240.849
3,2020/11/3,243.85
3,2020/11/4,243.309
3,2020/11/5,247.217
3,2020/11/6,247.437
3,2020/11/9,252.853
3,2020/11/10,252.122
3,2020/11/11,251.171
3,2020/11/12,249.289
3,2020/11/13,249.208
3,2020/11/16,253.125
3,2020/11/17,251.128
3,2020/11/18,251.296
3,2020/11/19,252.079
3,2020/11/20,252.733
3,2020/11/23,254.008
3,2020/11/24,250.513
3,2020/11/25,247.032
3,2020/11/26,245.99
3,2020/11/27,244.676
3,2020/11/30,237.995
3,2020/12/1,238.118
3,2020/12/2,241.776
3,2020/12/3,241.849
3,2020/12/4,242.16
3,2020/12/7,242.045
3,2020/12/8,240.039
3,2020/12/9,238.505
3,2020/12/10,238.814
3,2020/12/11,236.73
3,2020/12/14,235.808
3,2020/12/15,235.698
3,2020/12/16,235.601
3,2020/12/17,239.617
3,2020/12/18,238.445
3,2020/12/21,241.394
3,2020/12/22,238.436
3,2020/12/23,238.883
3,2020/12/24,238.198
3,2020/12/25,239.514
3,2020/12/28,238.082
3,2020/12/29,239.501
3,2020/12/30,241.074
3,2020/12/31,243.475
3,2021/1/4,247.111
3,2021/1/5,247.167
3,2021/1/6,246.617
3,2021/1/7,246.281
3,2021/1/8,248.136
3,2021/1/11,247.146
3,2021/1/12,248.324
3,2021/1/13,249.583
3,2021/1/14,250.499
3,2021/1/15,250.661
3,2021/1/18,250.771
3,2021/1/19,250.051
3,2021/1/20,250.411
3,2021/1/21,251.199
3,2021/1/22,249.549
3,2021/1/25,247.531
3,2021/1/26,245.821
3,2021/1/27,247.543
3,2021/1/28,245.711
3,2021/1/29,244.06
3,2021/2/1,239.918
3,2021/2/2,239.263
3,2021/2/3,239.182
3,2021/2/4,237.696
3,2021/2/5,236.898
3,2021/2/8,239.73
3,2021/2/9,243.244
3,2021/2/10,243.93
3,2021/2/18,244.86
3,2021/2/19,247.768
3,2021/2/22,249.872
3,2021/2/23,247.986
3,2021/2/24,245.945
3,2021/2/25,245.935
3,2021/2/26,243.378
3,2021/3/1,246.125
3,2021/3/2,245.747
3,2021/3/3,249.162
3,2021/3/4,245.986
3,2021/3/5,244.929
3,2021/3/8,241.169
3,2021/3/9,240.564
3,2021/3/10,241.592
3,2021/3/11,245.13
3,2021/3/12,245.701
3,2021/3/15,244.818
3,2021/3/16,245.53
3,2021/3/17,244.546
3,2021/3/18,244.521
3,2021/3/19,242.368
3,2021/3/22,243.633
3,2021/3/23,241.892
3,2021/3/24,241.152
3,2021/3/25,242.351
3,2021/3/26,243.499
3,2021/3/29,245.076
3,2021/3/30,245.624
3,2021/3/31,245.185
3,2021/4/1,245.981
3,2021/4/2,246.113
3,2021/4/6,246.381
3,2021/4/7,246.997
3,2021/4/8,248.068
3,2021/4/9,247.483
3,2021/4/12,244.79
3,2021/4/13,244.798
3,2021/4/14,245.965
3,2021/4/15,246.06
3,2021/4/16,247.611
3,2021/4/19,251.04
3,2021/4/20,250.673
3,2021/4/21,251.169
3,2021/4/22,251.829
3,2021/4/23,249.803
3,2021/4/26,248.808
3,2021/4/27,248.513
3,2021/4/28,249.911
3,2021/4/29,250.202
3,2021/4/30,249.285
3,2021/5/6,248.624
3,2021/5/7,248.219
3,2021/5/10,249.424
3,2021/5/11,250.134
3,2021/5/12,251.279
3,2021/5/13,247.697
3,2021/5/14,250.22
3,2021/5/17,251.192
3,2021/5/18,251.749
3,2021/5/19,250.906
3,2021/5/20,246.359
3,2021/5/21,247.046
3,2021/5/24,247.824
3,2021/5/25,249.289
3,2021/5/26,250.512
3,2021/5/27,249.291
3,2021/5/28,249.869
3,2021/5/31,250.948
3,2021/6/1,251.867
3,2021/6/2,253.227
3,2021/6/3,256.803
3,2021/6/4,254.59
3,2021/6/7,253.623
3,2021/6/8,254.744
3,2021/6/9,255.781
3,2021/6/10,257.492
3,2021/6/11,256.574
3,2021/6/15,254.41
3,2021/6/16,252.815
3,2021/6/17,251.493
3,2021/6/18,251.074
3,2021/6/21,250.697
3,2021/6/22,250.591
3,2021/6/23,251.609
3,2021/6/24,253.542
3,2021/6/25,254.773
3,2021/6/28,254.201
3,2021/6/29,254.094
3,2021/6/30,255.322
3,2021/7/1,254.715
3,2021/7/2,253.373
3,2021/7/5,257.698
3,2021/7/6,260.254
3,2021/7/7,260.566
3,2021/7/8,259.556
3,2021/7/9,260.241
3,2021/7/12,262.498
3,2021/7/13,264.641
3,2021/7/14,264.522
3,2021/7/15,265.159
3,2021/7/16,265.483
3,2021/7/19,261.166
3,2021/7/20,259.703
3,2021/7/21,262.902
3,2021/7/22,264.249
3,2021/7/23,263.837
3,2021/7/26,260.436
3,2021/7/27,256.899
3,2021/7/28,254.5
3,2021/7/29,256.146
3,2021/7/30,254.042
3,2021/8/2,257.611
3,2021/8/3,257.445
3,2021/8/4,260.032
3,2021/8/5,260.125
3,2021/8/6,260.907
3,2021/8/9,263.256
3,2021/8/10,264.295
3,2021/8/11,264.132
3,2021/8/12,264.37
3,2021/8/13,265.397
3,2021/8/16,265.699
3,2021/8/17,261.677
3,2021/8/18,264.229
3,2021/8/19,262.545
3,2021/8/20,261.736
3,2021/8/23,264.575
3,2021/8/24,264.397
3,2021/8/25,265.028
3,2021/8/26,263.074
3,2021/8/27,263.591
3,2021/8/30,266.425
3,2021/8/31,266.872
3,2021/9/1,267.954
3,2021/9/2,269.636
3,2021/9/3,269.076
3,2021/9/6,272.111
3,2021/9/7,275.37
3,2021/9/8,276.167
3,2021/9/9,277.39
3,2021/9/10,277.299
3,2021/9/13,278.369
3,2021/9/14,275.692
3,2021/9/15,276.965
3,2021/9/16,274.96
3,2021/9/17,273.132
3,2021/9/22,275.745
3,2021/9/23,278.719
3,2021/9/24,274.738
3,2021/9/27,271.09
3,2021/9/28,274.781
3,2021/9/29,272.269
3,2021/9/30,275.464
3,2021/10/8,278.282
3,2021/10/11,280.038
3,2021/10/12,279.021
3,2021/10/13,277.935
3,2021/10/14,277.524
3,2021/10/15,277.972
3,2021/10/18,279.269
3,2021/10/19,279.978
3,2021/10/20,276.399
3,2021/10/21,277.528
3,2021/10/22,275.718
3,2021/10/25,276.676
3,2021/10/26,277.337
3,2021/10/27,276.131
3,2021/10/28,268.723
3,2021/10/29,271.504
3,2021/11/1,274.214
3,2021/11/2,270.548
3,2021/11/3,271.89
3,2021/11/4,273.784
3,2021/11/5,268.498
3,2021/11/8,269.998
3,2021/11/9,269.761
3,2021/11/10,268.292
3,2021/11/11,271.886
3,2021/11/12,271.693
3,2021/11/15,273.003
3,2021/11/16,273.313
3,2021/11/17,278.125
3,2021/11/18,278.006
3,2021/11/19,280.683
3,2021/11/22,278.135
3,2021/11/23,280.67
3,2021/11/24,281.379
3,2021/11/25,282.264
